Branch_ID,Bank_Type,Priority_Sector,Lending_Rate_Pct,Regional_GDP_Growth,LTV_Ratio,Gross_NPA_Pct
12999,Private,Non-PSL,9.03,7.08,58.32,10.3
12810,Private,PSL,12.03,-1.79,69.83,20.07
11140,Public,PSL,11.15,6.02,89.3,14.57
11222,Private,PSL,8.06,5.07,60.07,12.18
10872,Private,PSL,8.9,0.37,71.11,16.21
11116,Public,Non-PSL,11.06,5.02,83.83,12.63
12173,Public,PSL,8.22,1.78,41.96,14.02
11505,Private,PSL,9.66,-1.15,67.18,15.09
11781,Public,PSL,7.27,1.55,54.8,14.3
13147,Public,Non-PSL,13.27,1.04,87.22,22.02
10234,Private,Non-PSL,10.45,2.11,63.69,14.93
11549,Private,Non-PSL,7.3,-0.56,67.41,13.9
13648,Public,Non-PSL,10.01,-1.09,72.14,16.12
11898,Public,PSL,8.32,-1.96,84.79,17.94
13086,Public,Non-PSL,11.76,4.61,40.21,12.56
14374,Private,Non-PSL,9.78,6.74,66.16,10.37
10074,Private,PSL,12.71,-1.15,55.19,18.9
11938,Public,PSL,12.78,5.66,60.8,15.56
12706,Public,Non-PSL,12.65,-1.69,83.85,21.22
12878,Private,PSL,8.43,1.87,73.32,16.81
13499,Private,PSL,8.38,-0.3,58.54,16.82
12710,Public,PSL,9.05,6.41,56.41,13.32
12492,Public,PSL,8.42,1.97,50.35,14.72
12793,Public,PSL,10.99,2.29,79.58,17.77
12555,Private,Non-PSL,7.51,4.31,70.66,14.08
11004,Public,PSL,12.13,4.13,55.74,13.67
12369,Private,Non-PSL,9.4,-0.11,54.08,13.4
13672,,Non-PSL,,-0.64,41.3,9.93
14280,Public,Non-PSL,9.74,-1.2,68.45,16.24
12877,Public,PSL,10.48,4.54,71.16,14.99
11479,Public,Non-PSL,12.58,3.28,55.72,15.25
12160,,PSL,,3.81,47.7,15.09
12052,Public,PSL,10.39,3.27,56.49,14.56
11234,Private,PSL,7.22,-0.26,71.39,15.6
11353,Foreign,PSL,10.07,-1.62,53.69,14.4
10271,Public,PSL,12.67,-0.07,59.21,14.73
11115,,Non-PSL,,0.7,68.48,16.78
13258,Public,PSL,8.44,7.81,57.34,12.89
11132,Public,Non-PSL,10.47,5.56,54.41,11.95
11816,Private,PSL,13.78,-0.69,65.78,19.3
14796,Public,Non-PSL,9.24,3.73,81.85,15.16
14325,Private,PSL,12.67,-0.18,89.35,19.25
10020,Public,Non-PSL,9.04,6.58,53.01,13.22
11659,Foreign,PSL,9.78,-0.65,58.59,15.55
12846,Public,PSL,9.5,4.15,53.92,15.03
12626,Private,Non-PSL,13.75,4.51,52.02,13.97
13260,Private,PSL,13.27,5.94,49.32,11.85
11521,Public,PSL,7.42,0.26,74.29,17.08
11705,,Non-PSL,,2.59,47.42,9.85
12442,Public,Non-PSL,10.79,-1.25,70.72,16.2
14306,Public,Non-PSL,7.56,-0.61,72.68,16.34
11965,Private,Non-PSL,11.0,0.98,67.41,14.87
11642,Private,PSL,12.89,5.94,81.06,12.87
13563,Public,PSL,7.4,4.56,70.05,14.5
12246,Public,Non-PSL,10.65,-1.53,45.67,16.1
11560,Public,Non-PSL,13.3,7.55,82.43,13.85
11073,Public,Non-PSL,7.29,-0.31,58.41,15.47
12379,Private,Non-PSL,10.12,3.89,66.36,11.86
13585,Private,Non-PSL,9.85,2.64,54.77,12.27
11247,Foreign,PSL,7.92,-0.33,63.72,13.59
13737,Foreign,Non-PSL,11.63,1.91,85.48,16.01
13359,Private,PSL,12.75,-1.48,83.63,21.25
10340,Foreign,PSL,7.68,-1.94,82.94,18.68
10088,Public,PSL,11.46,-1.38,60.84,18.66
10965,,Non-PSL,,2.84,84.57,13.52
12683,Private,Non-PSL,7.1,4.15,59.87,9.79
10323,Public,PSL,11.62,2.05,87.78,19.35
11119,Public,PSL,8.86,0.65,77.69,14.39
12993,Public,PSL,10.87,0.74,43.75,14.96
12203,Public,Non-PSL,9.96,3.18,46.52,10.87
13904,Public,Non-PSL,8.76,5.55,81.91,14.73
11022,Private,Non-PSL,9.08,6.53,42.1,9.7
13993,Public,Non-PSL,12.27,1.4,49.47,14.38
10866,,PSL,,2.43,88.48,18.61
14253,,PSL,,0.49,64.0,19.47
13773,Private,Non-PSL,9.41,3.56,78.41,13.78
10330,Private,Non-PSL,8.73,3.1,83.62,14.5
10093,Private,Non-PSL,12.33,6.34,58.6,11.41
12175,Private,PSL,8.59,-1.03,73.22,18.54
14580,Public,PSL,11.52,0.21,50.98,16.44
14336,Private,Non-PSL,7.38,0.11,88.08,14.93
14994,Public,Non-PSL,11.54,6.19,59.93,14.2
11296,Public,PSL,8.4,6.81,40.56,12.44
10183,Foreign,Non-PSL,13.47,-0.66,59.39,15.99
12628,Public,Non-PSL,11.81,2.4,85.73,16.92
13823,Private,Non-PSL,12.64,-0.73,88.69,18.55
13034,Public,PSL,7.71,-0.91,44.94,13.03
13122,Public,Non-PSL,8.73,4.29,42.17,8.53
14553,Private,Non-PSL,8.08,5.33,78.04,11.46
13421,Public,Non-PSL,12.35,3.72,86.67,16.97
12540,Public,PSL,12.38,1.94,44.46,15.28
12689,,Non-PSL,,1.06,74.14,16.71
11109,Public,PSL,11.87,-0.04,54.61,15.93
10345,Private,Non-PSL,9.79,7.61,85.25,13.23
14684,Public,Non-PSL,9.09,6.2,45.51,11.15
10053,Private,PSL,13.58,-0.14,85.19,19.56
10224,Private,Non-PSL,9.57,1.55,53.02,13.08
14305,Private,Non-PSL,12.8,5.48,63.79,13.88
14303,Private,Non-PSL,12.29,6.47,44.21,11.06
13133,Public,Non-PSL,13.53,7.71,70.67,10.95
11336,Private,Non-PSL,11.55,5.45,68.29,13.02
14526,Private,Non-PSL,10.01,2.61,57.39,11.32
12357,Public,PSL,13.32,7.85,80.56,15.64
13965,Private,Non-PSL,7.08,3.57,78.46,12.23
14203,Foreign,Non-PSL,7.88,3.99,78.33,11.9
12495,Public,PSL,10.58,6.61,43.71,11.41
14404,Private,Non-PSL,9.51,1.01,79.46,15.98
10499,Private,PSL,13.82,3.69,54.9,14.63
14680,Private,Non-PSL,11.42,1.29,83.63,16.93
12934,Foreign,PSL,10.81,1.37,56.92,13.79
13471,Public,Non-PSL,7.13,0.2,47.77,15.42
14625,Public,PSL,13.62,1.86,63.22,17.23
12354,Foreign,PSL,13.12,3.44,56.36,16.14
10403,Foreign,Non-PSL,10.54,7.58,47.94,9.55
13497,Private,Non-PSL,13.04,7.94,86.39,13.19
12091,Public,PSL,12.43,-1.09,53.65,17.1
12869,Private,Non-PSL,8.98,1.58,69.25,14.04
10890,Public,Non-PSL,8.7,2.51,43.99,11.18
12049,Private,Non-PSL,10.8,0.05,80.42,17.72
14546,Private,PSL,12.68,-0.93,57.68,16.12
11468,Public,PSL,9.85,-1.29,74.32,18.61
11498,Foreign,PSL,10.24,-1.74,59.93,15.85
14346,Public,Non-PSL,9.47,7.98,42.25,9.68
13223,Public,Non-PSL,7.58,-1.02,79.2,17.64
14726,Public,Non-PSL,7.0,7.66,82.63,10.61
14654,Private,PSL,12.94,0.25,74.87,18.88
13721,,Non-PSL,,1.13,63.23,13.09
11635,Public,PSL,13.49,4.39,55.98,15.21
12027,Private,Non-PSL,12.12,-1.6,77.46,16.9
11616,Public,PSL,11.69,5.28,79.29,14.89
10010,Public,PSL,11.96,2.3,77.97,19.04
11147,Public,Non-PSL,12.58,3.12,63.46,14.34
10761,Public,PSL,8.06,5.62,42.39,11.27
14848,Public,PSL,7.99,1.68,89.44,15.51
14527,Public,Non-PSL,12.25,6.91,59.99,12.68
10206,Public,Non-PSL,7.06,1.77,50.26,12.48
11197,Private,Non-PSL,13.81,0.43,81.76,18.47
12407,Private,PSL,9.55,4.7,42.18,13.49
12502,Public,PSL,12.35,6.33,40.83,12.09
10262,Private,Non-PSL,13.93,6.26,74.01,13.23
11158,Private,PSL,13.17,5.23,48.98,14.02
13863,Private,PSL,9.61,6.61,55.29,11.22
14828,Public,PSL,8.17,3.37,74.62,13.28
11610,Public,Non-PSL,10.78,1.08,59.29,16.26
13864,Public,PSL,8.79,4.16,84.24,15.24
12764,Private,Non-PSL,10.13,5.13,70.66,15.28
14446,Private,Non-PSL,13.85,-1.55,60.01,18.51
12558,Private,PSL,9.1,3.08,71.87,13.75
14028,Public,Non-PSL,8.09,-0.85,40.78,13.18
13038,Private,Non-PSL,13.86,6.55,62.21,11.01
12713,,Non-PSL,,0.37,73.09,16.49
11651,Public,PSL,7.25,-1.11,57.96,18.76
10065,Foreign,PSL,8.97,5.37,47.41,10.01
13378,Private,Non-PSL,8.31,0.27,88.5,15.64
14090,Private,Non-PSL,7.31,4.12,67.06,12.16
10698,Private,Non-PSL,11.07,2.05,63.89,14.47
14954,Public,Non-PSL,11.72,0.51,56.62,14.97
13183,Public,PSL,9.17,-1.31,45.58,17.49
10771,Public,PSL,7.77,4.33,63.62,14.22
13588,Foreign,Non-PSL,12.34,5.63,48.49,10.7
12606,,PSL,,4.7,62.56,13.3
13531,Public,PSL,8.95,7.1,85.76,14.21
12156,Public,PSL,8.68,6.23,54.72,12.31
14134,Private,Non-PSL,11.44,0.69,63.36,15.65
10472,Public,Non-PSL,13.79,1.13,82.65,18.96
12594,Public,PSL,10.64,6.95,61.29,13.94
11646,Foreign,Non-PSL,12.29,2.11,45.01,15.57
14105,Public,Non-PSL,9.07,-0.65,79.15,17.96
12257,Private,PSL,10.62,-1.49,55.73,16.89
12537,Public,PSL,12.18,5.89,73.09,16.41
10571,Private,Non-PSL,10.6,7.76,71.5,12.29
10917,Private,PSL,9.06,7.85,45.32,10.2
11165,Private,Non-PSL,8.13,0.55,56.45,13.73
10272,Private,Non-PSL,12.67,-0.71,61.62,15.68
13880,Private,PSL,8.62,0.14,87.55,17.05
14419,Foreign,PSL,9.35,3.28,88.46,15.73
11995,Public,PSL,12.26,7.29,88.88,15.73
11016,Public,Non-PSL,13.48,5.53,86.2,15.66
10833,Foreign,Non-PSL,7.99,6.16,58.17,11.22
13367,Public,Non-PSL,9.27,2.47,48.21,12.55
11069,Public,PSL,9.48,-0.93,65.46,17.25
14338,Public,Non-PSL,13.32,7.76,89.38,15.58
14162,Foreign,Non-PSL,7.6,4.38,44.63,10.1
13013,Public,Non-PSL,9.15,4.37,76.97,15.76
14211,Private,PSL,7.74,7.09,42.58,10.36
13453,Public,Non-PSL,11.74,4.95,84.67,16.13
12428,,PSL,,1.1,69.68,16.66
12761,Private,Non-PSL,8.03,4.14,47.54,10.27
10402,Public,PSL,13.32,7.67,53.94,14.45
11029,Public,PSL,9.23,5.2,81.56,16.27
10781,Private,PSL,11.86,4.52,87.95,15.18
11401,Private,Non-PSL,8.17,4.84,47.36,8.77
13916,Public,Non-PSL,9.77,2.83,77.33,16.39
13072,Public,Non-PSL,11.27,2.15,83.12,19.3
11454,Private,Non-PSL,10.99,1.2,59.98,13.38
11392,Public,PSL,7.51,2.14,48.49,13.67
12166,Foreign,Non-PSL,13.85,-1.48,70.7,19.71
11953,Private,Non-PSL,11.19,2.47,42.46,14.05
13705,Foreign,PSL,13.63,0.63,63.74,17.24
14309,Private,Non-PSL,12.8,-0.35,50.22,14.68
14074,Public,Non-PSL,11.22,3.17,86.57,16.79
13633,Public,Non-PSL,10.21,-1.65,47.18,14.47
14400,Foreign,PSL,7.89,-1.77,42.6,13.93
14217,Private,Non-PSL,7.29,3.37,44.02,11.74
13727,Public,PSL,7.43,2.04,89.52,16.56
12820,Foreign,PSL,9.5,3.67,65.63,16.84
12830,Private,Non-PSL,7.2,-1.05,45.54,13.34
14411,Private,Non-PSL,7.54,-0.43,67.73,13.12
10602,,Non-PSL,,1.16,50.42,14.28
10069,Public,PSL,7.52,7.21,65.18,13.18
13487,Public,PSL,9.48,-1.09,66.56,17.61
11539,Public,Non-PSL,8.27,2.6,69.71,15.32
10612,Private,Non-PSL,12.6,4.71,77.59,13.97
12824,Private,Non-PSL,8.55,5.28,70.56,10.51
13200,Public,Non-PSL,9.75,-1.34,49.3,18.57
10621,Public,Non-PSL,8.29,-0.98,57.88,15.64
14970,Public,Non-PSL,9.99,-0.64,70.14,16.84
12404,Public,Non-PSL,9.18,2.05,53.44,15.62
12899,Public,Non-PSL,9.98,0.58,84.36,17.26
14394,Public,Non-PSL,7.32,5.27,71.54,12.43
10699,Foreign,Non-PSL,8.08,7.84,76.37,9.74
13219,Public,PSL,12.03,0.95,81.98,17.43
12253,,Non-PSL,,0.65,78.81,15.69
13149,Foreign,Non-PSL,12.51,1.21,75.79,13.58
13291,Private,Non-PSL,7.47,7.69,66.63,8.54
14202,,PSL,,2.43,84.42,16.22
11571,Public,PSL,11.11,3.62,53.8,14.16
14471,Public,PSL,13.35,2.65,84.45,19.45
13444,Private,PSL,13.97,2.16,77.75,17.99
14899,Public,Non-PSL,7.63,6.31,40.39,9.18
10842,Private,Non-PSL,11.64,-0.56,63.57,16.51
14442,Public,Non-PSL,12.81,-0.96,61.22,17.84
12500,Public,Non-PSL,9.85,4.69,82.0,14.63
14545,Public,Non-PSL,9.8,1.34,60.83,15.23
10913,Private,Non-PSL,11.37,5.1,50.12,10.95
10443,Public,Non-PSL,9.62,-0.66,82.65,18.22
14500,Private,Non-PSL,9.93,0.15,62.56,16.81
10968,Public,Non-PSL,9.08,-1.13,68.85,19.31
11772,Foreign,Non-PSL,12.5,6.7,45.52,8.11
12787,Private,PSL,13.72,1.42,41.81,15.54
10632,Private,Non-PSL,13.27,3.82,77.12,13.97
11972,Private,Non-PSL,12.82,4.02,56.04,13.53
14851,Foreign,PSL,13.87,4.46,81.78,15.37
13385,Foreign,PSL,7.24,0.58,62.3,12.2
11337,Private,PSL,8.4,-0.32,55.63,14.47
14664,,PSL,,-1.61,66.78,20.83
14066,Private,PSL,7.72,2.64,84.01,16.24
14356,Foreign,Non-PSL,11.24,5.88,61.41,11.82
10627,Foreign,Non-PSL,10.24,2.38,81.91,13.1
13586,Public,PSL,9.3,2.7,41.07,13.95
13412,Public,Non-PSL,7.91,7.81,50.75,11.3
11152,Foreign,Non-PSL,12.86,3.4,70.48,15.81
11448,Public,Non-PSL,12.87,2.84,60.73,14.74
11757,Private,Non-PSL,13.72,6.37,80.51,14.65
14172,Private,Non-PSL,13.91,6.55,41.52,11.58
13995,Public,Non-PSL,10.45,0.96,83.1,19.27
13413,Foreign,Non-PSL,7.16,1.5,41.86,9.37
12981,Private,Non-PSL,10.06,0.0,49.19,10.55
12982,Private,PSL,8.64,0.11,65.57,14.49
11398,Public,Non-PSL,8.74,1.3,74.4,12.83
10750,Public,PSL,11.37,4.87,40.77,15.28
11563,Public,Non-PSL,12.46,-0.16,83.49,17.01
11625,Private,Non-PSL,8.23,6.18,45.78,10.27
14169,,PSL,,0.71,48.52,12.14
12334,Private,Non-PSL,11.81,3.18,87.83,15.51
11606,Private,Non-PSL,10.63,-0.83,79.43,16.01
14341,Private,Non-PSL,10.1,4.74,56.23,12.03
12841,Foreign,Non-PSL,9.75,3.68,82.7,12.27
12753,Private,Non-PSL,8.82,-0.72,48.66,16.34
12188,Public,Non-PSL,12.36,1.8,70.7,15.85
10714,,Non-PSL,,7.46,78.1,10.36
10453,Private,Non-PSL,9.97,0.14,81.75,17.27
12088,Foreign,PSL,11.6,4.19,68.31,15.0
14532,Private,PSL,8.39,7.33,89.12,13.82
12423,Private,PSL,12.29,1.9,47.52,13.96
14323,Public,PSL,11.71,4.16,71.42,16.56
12018,Public,PSL,13.3,-1.21,81.84,20.12
10816,Private,Non-PSL,10.63,-1.43,68.87,18.75
14814,Public,PSL,10.58,5.77,51.96,14.75
11228,Public,Non-PSL,8.92,7.86,87.14,12.06
14207,Public,Non-PSL,11.1,3.01,62.9,14.05
10733,Public,Non-PSL,11.66,4.56,77.83,16.4
10238,Private,Non-PSL,7.17,4.61,56.63,12.1
14393,Private,PSL,11.52,0.35,44.37,16.01
12271,Foreign,Non-PSL,7.73,1.21,86.2,14.45
13409,Public,PSL,8.69,3.1,49.21,14.7
11773,Private,Non-PSL,13.24,4.36,51.97,12.83
14018,,PSL,,6.13,40.97,12.56
12142,Public,Non-PSL,10.79,-0.67,88.04,17.93
12097,Private,Non-PSL,11.04,6.36,48.86,11.69
10192,Private,PSL,13.28,5.01,55.06,15.85
12733,Public,PSL,7.4,-1.99,71.42,16.66
11920,Public,Non-PSL,9.89,2.12,82.11,18.28
14180,Private,Non-PSL,9.14,-1.94,52.89,17.25
13485,Public,Non-PSL,11.08,5.21,79.05,14.99
11301,,Non-PSL,,5.83,61.64,10.64
13230,Public,PSL,8.56,3.25,53.52,13.06
14735,Private,PSL,10.01,5.46,67.07,11.14
11466,Foreign,PSL,7.34,-1.45,41.61,12.87
11462,Private,Non-PSL,11.56,4.86,44.06,9.87
11597,,PSL,,-0.82,65.75,16.15
11380,Foreign,Non-PSL,11.15,6.9,49.97,12.58
14530,Foreign,Non-PSL,8.27,7.49,62.61,7.74
10554,Private,PSL,10.93,4.1,69.17,12.52
10418,Foreign,Non-PSL,9.3,1.16,44.11,11.27
10178,Public,PSL,9.71,-1.13,61.37,16.95
12672,Private,Non-PSL,9.77,3.61,44.71,10.16
14676,Public,Non-PSL,13.2,3.8,41.84,14.24
10089,Private,Non-PSL,13.21,3.77,77.86,15.98
14195,Foreign,Non-PSL,11.33,6.37,44.94,9.69
10171,Foreign,PSL,11.74,2.26,65.94,16.07
10427,Private,Non-PSL,10.09,7.83,56.18,10.42
12910,Public,Non-PSL,9.13,2.92,84.51,16.14
11857,Public,Non-PSL,12.29,4.28,66.6,15.58
14794,Public,PSL,9.08,0.65,73.69,17.57
10012,Public,PSL,13.79,5.07,76.45,17.22
13572,Private,PSL,10.77,1.88,41.49,14.18
14183,Public,Non-PSL,11.78,-0.86,83.76,17.08
14368,Private,PSL,10.09,6.06,78.48,14.23
10103,Public,PSL,9.2,3.71,89.07,16.54
13112,Public,PSL,8.69,1.05,66.28,15.31
10739,Public,PSL,10.07,-1.61,51.24,16.39
13314,Public,PSL,7.06,4.05,71.82,11.17
14537,Public,Non-PSL,9.99,4.34,70.58,14.14
10136,Public,PSL,9.26,1.77,40.72,13.06
10131,Public,PSL,9.92,3.59,89.68,18.17
14355,Public,Non-PSL,10.79,-1.22,44.72,13.35
13336,Foreign,Non-PSL,12.25,2.62,77.19,15.41
14653,Public,Non-PSL,10.33,0.49,58.56,15.26
12206,Public,Non-PSL,13.43,-0.16,40.63,15.28
13390,Public,Non-PSL,11.67,-1.1,48.69,18.11
13723,Public,Non-PSL,13.55,0.2,51.08,16.6
10649,Public,PSL,12.52,4.26,89.63,14.76
14929,Private,Non-PSL,12.21,6.35,46.38,9.64
11821,Public,PSL,8.44,2.82,86.11,16.3
12738,Public,Non-PSL,10.81,0.09,69.43,16.72
10296,Public,Non-PSL,10.66,-0.66,88.91,17.98
13945,Public,Non-PSL,7.7,1.03,51.94,13.76
11445,Public,PSL,13.08,3.95,64.21,16.25
10037,Private,PSL,9.13,4.17,84.68,15.21
12064,Private,PSL,10.21,5.79,72.34,12.85
10169,Public,Non-PSL,7.29,0.04,64.91,16.29
13791,Public,Non-PSL,8.5,6.96,52.54,11.79
13270,Private,Non-PSL,11.82,4.96,83.11,14.34
12289,Private,Non-PSL,10.37,7.48,44.07,9.53
14523,Private,Non-PSL,13.23,7.39,83.85,13.63
10999,Public,Non-PSL,13.65,2.85,52.86,15.28
10253,Private,PSL,12.96,4.97,42.02,15.0
12341,Public,Non-PSL,12.26,7.44,72.99,13.87
13323,Public,Non-PSL,12.37,0.06,68.57,16.5
12174,Public,PSL,12.99,5.5,89.4,20.21
10708,Public,PSL,12.67,-0.97,66.9,20.2
13455,Private,Non-PSL,13.59,7.45,61.03,12.1
14206,Private,Non-PSL,10.35,-1.24,72.14,16.2
10973,Public,Non-PSL,12.13,6.05,52.33,12.2
14488,,PSL,,-0.14,81.76,18.77
13041,Foreign,Non-PSL,8.26,7.8,61.38,9.68
11680,Public,PSL,11.86,3.28,50.91,15.26
11615,Private,Non-PSL,9.33,-0.98,41.25,15.5
10913,Private,Non-PSL,11.37,5.1,50.12,10.95
13007,Public,PSL,13.34,5.57,89.03,18.65
11053,Private,Non-PSL,13.57,3.36,72.73,15.19
13524,Public,Non-PSL,7.71,2.26,82.87,14.54
11205,Public,Non-PSL,10.42,-1.1,85.08,16.88
12338,Public,PSL,9.58,0.69,65.02,16.66
12109,Private,Non-PSL,8.94,6.81,61.33,9.75
10399,Private,Non-PSL,12.26,1.94,65.13,15.12
10506,Private,Non-PSL,8.14,-0.18,61.59,15.69
12539,Foreign,Non-PSL,12.27,2.05,52.76,12.47
12651,Public,PSL,8.46,-1.28,59.73,17.99
10749,Public,PSL,13.35,7.86,62.55,13.83
14251,Private,Non-PSL,9.64,-1.58,44.86,14.64
13747,Public,PSL,11.64,-0.5,89.64,22.68
11504,Public,Non-PSL,9.39,-1.9,57.05,14.71
13321,Private,PSL,10.84,-0.69,74.08,18.8
10471,Public,PSL,7.09,4.87,68.6,14.35
13477,Public,Non-PSL,13.73,-1.15,44.6,17.69
11443,Private,PSL,11.71,5.23,51.19,12.92
13096,Public,Non-PSL,11.71,7.05,89.88,15.26
14671,Public,Non-PSL,9.54,2.55,64.93,12.24
14964,Private,Non-PSL,12.24,3.5,45.19,11.19
12696,Private,Non-PSL,10.63,4.78,70.75,12.21
10298,Private,PSL,8.51,4.06,57.95,12.24
10216,,Non-PSL,,4.08,79.2,14.59
10543,Foreign,PSL,8.6,6.68,76.9,11.42
11979,Foreign,PSL,13.11,5.71,63.39,14.15
10380,Private,PSL,8.97,0.38,78.84,17.63
13151,Private,Non-PSL,11.41,3.34,53.14,14.81
12613,Private,Non-PSL,8.73,7.02,53.05,7.58
10845,Foreign,PSL,8.04,6.74,46.44,9.05
13952,Private,PSL,12.84,6.24,77.67,15.33
11741,Public,Non-PSL,12.79,-0.29,56.12,15.89
10572,Public,Non-PSL,12.49,-1.35,82.27,16.76
11413,Private,Non-PSL,8.89,6.57,43.64,11.36
12916,Private,PSL,11.64,0.45,64.99,15.26
12214,Private,PSL,13.74,3.09,89.16,18.03
13116,Public,PSL,13.14,0.8,66.1,20.6
14919,Private,Non-PSL,12.32,-1.7,76.8,16.42
10811,Public,PSL,13.89,-0.33,72.22,20.99
12094,,PSL,,-0.73,82.45,18.02
10546,Private,Non-PSL,9.51,-1.25,60.47,17.74
11190,Foreign,Non-PSL,11.96,-0.54,72.0,16.88
10057,Public,PSL,7.62,2.38,62.38,12.66
10775,Private,Non-PSL,12.58,-1.72,50.7,16.34
13885,,Non-PSL,,6.1,52.68,12.44
10162,Foreign,Non-PSL,11.43,-1.6,70.81,15.79
11719,Public,PSL,13.89,0.31,52.64,19.2
10915,Public,Non-PSL,10.86,3.17,82.95,15.58
13459,Public,Non-PSL,11.88,7.57,89.53,12.65
14590,Private,Non-PSL,12.11,5.91,44.48,9.1
11599,Foreign,Non-PSL,7.6,7.21,50.75,6.63
12054,Foreign,PSL,13.62,2.84,77.85,15.84
12105,Public,PSL,12.55,0.62,55.09,16.84
12399,Foreign,PSL,11.52,4.86,66.78,13.27
12778,Public,PSL,8.16,6.03,86.22,14.1
10561,Public,Non-PSL,11.93,1.41,45.89,14.7
11312,Private,Non-PSL,13.26,3.24,65.44,14.13
11170,Private,Non-PSL,9.01,-0.58,44.3,13.55
14148,Public,Non-PSL,9.81,2.07,54.45,12.82
13311,Public,PSL,12.06,2.77,55.29,15.61
12635,Public,Non-PSL,11.99,4.67,75.94,15.89
12372,Foreign,PSL,12.92,4.33,59.83,15.06
11853,Private,Non-PSL,13.03,7.08,84.04,14.67
10495,Private,PSL,10.25,2.74,70.61,16.17
11997,Private,Non-PSL,13.7,4.67,83.68,14.72
12373,Public,PSL,11.85,-1.01,58.5,19.89
12484,Public,PSL,8.04,2.96,43.24,12.57
12178,Public,PSL,11.5,5.7,70.28,15.17
13756,Public,PSL,8.33,6.55,68.74,13.53
14917,Private,PSL,9.29,-0.77,79.04,16.45
11017,Private,Non-PSL,8.26,-0.68,73.52,14.54
10115,Private,PSL,11.43,0.85,44.71,15.25
14510,Private,Non-PSL,13.59,-0.4,71.53,16.8
12290,Public,Non-PSL,8.37,6.42,40.57,9.69
14140,Private,Non-PSL,10.9,4.17,68.39,13.76
13883,Public,Non-PSL,13.71,-1.66,72.73,19.51
10407,Foreign,Non-PSL,9.72,7.67,53.46,6.76
14092,Public,Non-PSL,9.39,-1.29,59.56,17.24
13565,Public,PSL,10.21,2.85,60.23,16.4
10721,Private,Non-PSL,13.57,-0.95,73.94,16.72
11474,Foreign,PSL,9.83,7.69,61.65,9.32
13264,Public,Non-PSL,7.13,-1.78,75.84,17.93
10587,Public,PSL,7.53,2.27,43.75,11.92
10428,Public,PSL,13.21,0.42,81.93,18.37
14840,Private,Non-PSL,8.92,6.11,56.93,11.37
10909,Public,PSL,8.82,0.2,82.11,16.3
12388,Public,Non-PSL,11.21,7.76,62.57,11.54
14991,Private,Non-PSL,13.83,2.5,86.96,17.65
11782,Foreign,Non-PSL,13.31,2.82,68.08,14.35
13450,,Non-PSL,,5.86,49.42,11.13
10693,Private,Non-PSL,10.55,4.83,87.75,13.63
13316,Foreign,Non-PSL,11.63,0.99,45.17,12.58
11360,Private,Non-PSL,11.15,4.74,69.49,12.48
11899,Public,Non-PSL,9.49,1.2,74.59,16.38
13251,Foreign,PSL,10.73,7.21,76.44,14.03
14077,Public,Non-PSL,10.0,5.84,69.65,11.48
13831,Public,Non-PSL,9.67,1.43,59.93,13.13
12917,Foreign,PSL,12.19,4.81,59.38,12.42
10172,Public,PSL,7.12,3.65,47.0,10.87
13881,Private,PSL,10.52,3.85,64.28,13.4
10152,Public,Non-PSL,8.68,0.02,52.01,12.26
12466,Public,Non-PSL,8.41,1.84,52.24,14.89
10898,Public,Non-PSL,13.27,1.35,50.8,16.32
12204,Private,PSL,7.29,-0.87,78.13,15.66
12717,Public,PSL,11.53,0.23,43.62,17.37
11224,Private,Non-PSL,13.61,1.67,85.76,16.3
13337,Public,Non-PSL,13.36,7.41,82.82,13.36
12134,Public,PSL,10.69,-0.38,45.68,18.09
11711,,Non-PSL,,-1.01,82.81,16.54
14504,Private,PSL,7.05,7.29,66.21,9.03
12933,Private,Non-PSL,7.55,3.97,66.69,10.62
11006,Private,PSL,11.61,7.62,87.43,15.87
12172,Public,PSL,7.49,6.87,83.97,12.35
13101,Private,PSL,7.65,6.16,50.24,9.16
10644,Public,PSL,9.29,1.5,87.26,17.31
11602,Private,Non-PSL,9.26,3.96,81.82,14.31
13990,Public,PSL,13.09,3.88,45.14,14.66
13850,Public,Non-PSL,7.48,-1.55,47.32,14.38
14732,Public,Non-PSL,7.47,5.48,46.27,11.06
11791,Private,Non-PSL,8.05,6.26,80.91,13.5
10779,Private,PSL,12.04,6.23,79.71,16.27
11709,Public,Non-PSL,11.34,4.61,58.76,13.68
13628,Foreign,PSL,13.09,6.62,42.02,9.62
12084,Public,Non-PSL,13.36,2.84,50.55,14.25
13155,Private,PSL,10.1,5.95,52.07,11.11
13554,Public,Non-PSL,10.54,2.13,50.82,13.88
13606,Public,Non-PSL,8.28,2.08,47.4,13.21
12979,Private,Non-PSL,11.93,5.32,48.42,11.5
12289,Private,Non-PSL,10.37,7.48,44.07,9.53
12912,Public,PSL,7.01,2.13,88.38,16.69
12568,Public,Non-PSL,8.97,-1.45,42.98,13.48
10851,Public,PSL,7.47,-0.37,65.05,16.91
14255,Private,PSL,8.13,5.71,80.86,14.57
10303,Private,PSL,10.78,5.62,46.4,13.04
14705,Private,Non-PSL,9.91,1.46,85.71,17.54
13983,Private,PSL,8.57,4.37,52.93,12.57
12749,Public,PSL,12.68,1.03,48.78,17.93
14264,Private,PSL,9.71,4.33,81.46,15.36
13974,Private,Non-PSL,11.97,-1.2,84.78,16.5
