Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Date
NC7845,10.61,No Sugar,0.074,Household,113.98,OUT001,1987,High,Tier 2,Supermarket Type1,2315.55,03/02/2020 6:23:52
FD7206,9.8,Low Sugar,0.085,Fruits and Vegetables,114.01,OUT002,1998,Small,Tier 3,Food Mart,2131.94,03/02/2020 6:23:52
FD6091,13.62,Regular,0.113,Baking Goods,114.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2997.47,03/02/2020 6:23:52
NC6676,14.83,No Sugar,0.081,Health and Hygiene,114.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3270.77,03/02/2020 6:23:52
NC2933,13.6,No Sugar,0.039,Household,114.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,2993.4,03/02/2020 6:23:52
FD3428,11.99,Low Sugar,0.004,Fruits and Vegetables,114.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,2630.49,03/02/2020 6:23:52
FD1240,8.76,Low Sugar,0.057,Fruits and Vegetables,114.21,OUT002,1998,Small,Tier 3,Food Mart,1902.5,03/02/2020 6:23:52
FD5249,12.45,Low Sugar,0.057,Meat,114.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,2734.81,03/02/2020 6:23:52
FD2875,12.71,Low Sugar,0.085,Dairy,114.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,2794.23,03/02/2020 6:23:52
FD2990,9.94,Low Sugar,0.126,Fruits and Vegetables,114.27,OUT002,1998,Small,Tier 3,Food Mart,2169.69,03/02/2020 6:23:52
FD1223,11.79,Low Sugar,0.009,Dairy,114.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2587.35,03/02/2020 6:23:52
FD5851,10.77,Regular,0.066,Baking Goods,114.34,OUT001,,High,Tier 2,Supermarket Type1,2359.43,03/02/2020 6:23:52
FD2720,11.34,Low Sugar,0.053,Fruits and Vegetables,114.35,OUT001,1987,High,Tier 2,Supermarket Type1,2487.49,03/02/2020 6:23:52
FD7227,12.4,Low Sugar,0.021,Baking Goods,114.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,2727.71,03/02/2020 6:23:52
FD6288,13.68,Low Sugar,0.063,Fruits and Vegetables,114.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3017.08,03/02/2020 6:23:52
FD42,8.49,Low Sugar,0.21,Canned,114.39,OUT003,1999,Medium,Tier 1,Departmental Store,6489.84,03/02/2020 6:23:52
FD1241,8.29,Low Sugar,0.093,Frozen Foods,114.4,OUT002,1998,Small,Tier 3,Food Mart,1799.78,03/02/2020 6:23:52
FD1154,14.34,Regular,0.14,Snack Foods,114.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3167.01,03/02/2020 6:23:52
FD1756,11.05,Low Sugar,0.013,Dairy,114.41,OUT001,1987,High,Tier 2,Supermarket Type1,2422.69,03/02/2020 6:23:52
FD1104,10.24,Low Sugar,0.056,Fruits and Vegetables,114.45,OUT002,1998,Small,Tier 3,Food Mart,2240.86,03/02/2020 6:23:52
FD2585,12.84,Low Sugar,0.118,Fruits and Vegetables,114.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,2828.48,03/02/2020 6:23:52
NC2467,12.97,No Sugar,0.025,Household,114.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,2858.59,03/02/2020 6:23:52
NC661,12.99,No Sugar,0.112,Others,114.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,2863.54,03/02/2020 6:23:52
FD7639,14.23,Low Sugar,0.065,Starchy Foods,114.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3143.33,03/02/2020 6:23:52
DR58,7.35,Regular,0.087,Hard Drinks,114.53,OUT003,1999,Medium,Tier 1,Departmental Store,5407.6,03/02/2020 6:23:52
FD7920,13.24,Regular,0.046,Baking Goods,114.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,2919.89,03/02/2020 6:23:52
NC272,14.61,No Sugar,0.019,Health and Hygiene,114.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,5419.82,03/02/2020 6:23:52
NC7614,9.61,No Sugar,0.075,Household,114.56,OUT002,1998,Small,Tier 3,Food Mart,2101.31,03/02/2020 6:23:52
FD2184,12.75,Regular,0.038,Snack Foods,114.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,2811.88,03/02/2020 6:23:52
FD3725,10.71,Low Sugar,0.082,Fruits and Vegetables,114.58,OUT001,1987,High,Tier 2,Supermarket Type1,2349.74,03/02/2020 6:23:52
FD4094,13.81,Low Sugar,0.016,Fruits and Vegetables,114.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3051.48,03/02/2020 6:23:52
FD7042,9.13,Low Sugar,0.113,Dairy,114.59,OUT002,1998,Small,Tier 3,Food Mart,1993.25,03/02/2020 6:23:52
FD2756,13.75,Regular,0.079,Starchy Foods,114.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3036.96,03/02/2020 6:23:52
FD6860,11.01,Regular,0.117,Frozen Foods,114.6,OUT001,1987,High,Tier 2,Supermarket Type1,2417.79,03/02/2020 6:23:52
DR5925,8.98,Low Sugar,0.085,Soft Drinks,114.61,OUT002,1998,Small,Tier 3,Food Mart,1959.01,03/02/2020 6:23:52
FD4403,10.38,Regular,0.053,Snack Foods,114.61,OUT002,1998,Small,Tier 3,Food Mart,2275.65,03/02/2020 6:23:52
FD7406,12.39,Regular,0.055,Canned,114.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,2730.21,03/02/2020 6:23:52
NC7232,11.68,No Sugar,0.045,Household,114.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,2571.51,03/02/2020 6:23:52
FD4425,10.31,Low Sugar,0.133,Meat,114.65,OUT002,1998,Small,Tier 3,Food Mart,2261.67,03/02/2020 6:23:52
FD3736,13.08,Low Sugar,0.044,Frozen Foods,114.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,2888.39,03/02/2020 6:23:52
FD3930,14.39,Low Sugar,0.021,Baking Goods,114.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3184.62,03/02/2020 6:23:52
FD2003,14.47,Low Sugar,0.03,Snack Foods,114.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3203.09,03/02/2020 6:23:52
FD4440,12.58,Low Sugar,0.023,Baking Goods,114.69,OUT004,2009,Medium,Tier 2,Supermarket Type2,2774.86,03/02/2020 6:23:52
FD492,11.7,Low Sugar,0.028,Frozen Foods,114.71,OUT003,1999,Medium,Tier 1,Departmental Store,6027.07,03/02/2020 6:23:52
FD5166,14.06,Low Sugar,0.038,Snack Foods,114.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3110.9,03/02/2020 6:23:52
NC2926,8.73,No Sugar,0.083,Health and Hygiene,114.76,OUT002,1998,Small,Tier 3,Food Mart,1906.66,03/02/2020 6:23:52
FD8170,9.67,Regular,0.093,Frozen Foods,114.76,OUT002,1998,Small,Tier 3,Food Mart,2119.56,03/02/2020 6:23:52
FD1556,11.28,Low Sugar,0.161,Fruits and Vegetables,114.78,OUT001,1987,High,Tier 2,Supermarket Type1,2482.92,03/02/2020 6:23:52
FD679,11.82,Low Sugar,0.049,Dairy,114.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,2604.57,03/02/2020 6:23:52
FD7824,14.48,Low Sugar,0.108,Fruits and Vegetables,114.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3206.01,03/02/2020 6:23:52
FD6467,12.94,Regular,0.028,Canned,114.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,2858.69,03/02/2020 6:23:52
NC8380,14.93,No Sugar,0.103,Household,114.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,3308.02,03/02/2020 6:23:52
FD6934,11.63,Low Sugar,0.074,Snack Foods,114.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,2562.71,03/02/2020 6:23:52
FD7313,13.97,Low Sugar,0.104,Fruits and Vegetables,114.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3091.82,03/02/2020 6:23:52
DR8623,10.92,Low Sugar,0.023,Soft Drinks,114.87,OUT001,1987,High,Tier 2,Supermarket Type1,2403.87,03/02/2020 6:23:52
FD1207,12.04,Low Sugar,0.185,Snack Foods,114.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2656.24,03/02/2020 6:23:52
FD412,15.09,Regular,0.114,Starchy Foods,114.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,5256.36,03/02/2020 6:23:52
FD111,15.36,Regular,0.113,Canned,114.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,4422.47,03/02/2020 6:23:52
FD8254,11.58,Regular,0.041,Fruits and Vegetables,114.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,2554.65,03/02/2020 6:23:52
FD1412,10.77,Low Sugar,0.104,Fruits and Vegetables,114.96,OUT001,1987,High,Tier 2,Supermarket Type1,2371.56,03/02/2020 6:23:52
FD6515,14.38,Low Sugar,0.009,Fruits and Vegetables,114.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3187.05,03/02/2020 6:23:52
NC3124,12.13,No Sugar,0.052,Household,114.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,2678.89,03/02/2020 6:23:52
FD957,11.3,Low Sugar,0.015,Canned,114.98,OUT001,1987,High,Tier 2,Supermarket Type1,2492.82,03/02/2020 6:23:52
FD4315,15.38,Regular,0.035,Dairy,114.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3414.22,03/02/2020 6:23:52
NC5852,10.61,No Sugar,0.03,Household,114.99,OUT001,1987,High,Tier 2,Supermarket Type1,2336.1,03/02/2020 6:23:52
NC2031,12.64,No Sugar,0.065,Household,115.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,2796.34,03/02/2020 6:23:52
NC2743,11.69,No Sugar,0.142,Household,115.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,2580.96,03/02/2020 6:23:52
FD184,11.18,Low Sugar,0.042,Dairy,115.08,OUT001,1987,High,Tier 2,Supermarket Type1,4047.09,03/02/2020 6:23:52
FD1979,11.62,Low Sugar,0.031,Fruits and Vegetables,115.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2567.76,03/02/2020 6:23:52
FD4047,10.58,Low Sugar,0.032,Meat,115.12,OUT001,1987,High,Tier 2,Supermarket Type1,2331.74,03/02/2020 6:23:52
FD465,12.87,Regular,0.091,Baking Goods,115.2,OUT002,1998,Small,Tier 3,Food Mart,875.43,03/02/2020 6:23:52
FD1234,12.27,Regular,0.047,Dairy,115.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,2714.93,03/02/2020 6:23:52
FD8435,10.24,Regular,0.059,Meat,115.23,OUT002,1998,Small,Tier 3,Food Mart,2257.56,03/02/2020 6:23:52
FD8065,10.77,Low Sugar,0.035,Snack Foods,115.23,OUT001,1987,High,Tier 2,Supermarket Type1,2376.42,03/02/2020 6:23:52
FD2294,13.2,Low Sugar,0.065,Snack Foods,115.26,OUT004,2009,Medium,Tier 2,Supermarket Type2,2927.41,03/02/2020 6:23:52
FD5341,10.69,Low Sugar,0.127,Baking Goods,115.27,OUT001,1987,High,Tier 2,Supermarket Type1,2360.83,03/02/2020 6:23:52
FD1272,11.67,Low Sugar,0.089,Fruits and Vegetables,115.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,2582.01,03/02/2020 6:23:52
FD2136,9.48,Low Sugar,0.052,Fruits and Vegetables,115.3,OUT002,1998,Small,Tier 3,Food Mart,2087.47,03/02/2020 6:23:52
FD8687,9.35,Regular,0.034,Frozen Foods,115.31,OUT002,1998,Small,Tier 3,Food Mart,2058.19,03/02/2020 6:23:52
FD7051,13.84,Low Sugar,0.038,Breads,115.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3071.71,03/02/2020 6:23:52
FD4028,12.53,Low Sugar,0.063,Frozen Foods,115.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,2776.45,03/02/2020 6:23:52
FD3799,10.61,Low Sugar,0.064,Snack Foods,115.36,OUT001,1987,High,Tier 2,Supermarket Type1,2344.5,03/02/2020 6:23:52
FD8390,13.19,Low Sugar,0.096,Frozen Foods,115.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,2925.89,03/02/2020 6:23:52
FD2794,6.85,Low Sugar,0.085,Canned,115.38,OUT002,1998,Small,Tier 3,Food Mart,1493.18,03/02/2020 6:23:52
FD5724,15.03,Low Sugar,0.067,Canned,115.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3344.04,03/02/2020 6:23:52
NC8072,10.34,No Sugar,0.022,Household,115.39,OUT002,1998,Small,Tier 3,Food Mart,2284.23,03/02/2020 6:23:52
FD7561,10.12,Low Sugar,0.065,Snack Foods,115.4,OUT002,1998,Small,Tier 3,Food Mart,2232.59,03/02/2020 6:23:52
FD4114,12.8,Low Sugar,0.036,Meat,115.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,2839.78,03/02/2020 6:23:52
NC705,10.63,No Sugar,0.073,Others,115.43,OUT001,1987,High,Tier 2,Supermarket Type1,2350.45,03/02/2020 6:23:52
DR6600,9.77,Low Sugar,0.013,Hard Drinks,115.44,OUT002,1998,Small,Tier 3,Food Mart,2154.83,03/02/2020 6:23:52
NC6037,10.25,No Sugar,0.128,Health and Hygiene,115.45,OUT002,1998,Small,Tier 3,Food Mart,2263.13,03/02/2020 6:23:52
FD8104,10.98,Low Sugar,0.168,Meat,115.45,OUT001,1987,High,Tier 2,Supermarket Type1,2428.1,03/02/2020 6:23:52
NC3356,14.68,No Sugar,0.168,Household,115.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3265.67,03/02/2020 6:23:52
FD7198,14.68,Low Sugar,0.063,Meat,115.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3266.3,03/02/2020 6:23:52
FD4583,12.52,Low Sugar,0.042,Fruits and Vegetables,115.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,2779.81,03/02/2020 6:23:52
FD3359,10.22,Low Sugar,0.053,Fruits and Vegetables,115.57,OUT002,1998,Small,Tier 3,Food Mart,2259.04,03/02/2020 6:23:52
FD3773,10.19,Regular,0.129,Dairy,115.6,OUT002,1998,Small,Tier 3,Food Mart,2254.59,03/02/2020 6:23:52
FD7386,10.41,Regular,0.17,Dairy,115.64,OUT001,1987,High,Tier 2,Supermarket Type1,2303.6,03/02/2020 6:23:52
FD427,7.85,Regular,0.164,Frozen Foods,115.66,OUT003,1999,Medium,Tier 1,Departmental Store,5518.87,03/02/2020 6:23:52
FD3259,11.5,Regular,0.034,Fruits and Vegetables,115.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,2550.82,03/02/2020 6:23:52
DR2032,12.82,Low Sugar,0.055,Soft Drinks,115.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,2850.28,03/02/2020 6:23:52
FD8087,14.68,Low Sugar,0.162,Fruits and Vegetables,115.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3270.12,03/02/2020 6:23:52
NC7848,11.23,No Sugar,0.066,Household,115.7,OUT001,1987,High,Tier 2,Supermarket Type1,2490.69,03/02/2020 6:23:52
FD688,7.96,Regular,0.017,Fruits and Vegetables,115.71,OUT002,1998,Small,Tier 3,Food Mart,1752.66,03/02/2020 6:23:52
FD6556,14.8,Low Sugar,0.014,Breads,115.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3298.19,03/02/2020 6:23:52
DR217,9.38,Regular,0.039,Soft Drinks,115.72,OUT003,1999,Medium,Tier 1,Departmental Store,6697.87,03/02/2020 6:23:52
NC5778,10.54,No Sugar,0.02,Household,115.72,OUT001,1987,High,Tier 2,Supermarket Type1,2336.1,03/02/2020 6:23:52
FD295,12.44,Low Sugar,0.05,Dairy,115.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3261.44,03/02/2020 6:23:52
FD5785,11.39,Regular,0.067,Snack Foods,115.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,2528.52,03/02/2020 6:23:52
NC2363,7.73,No Sugar,0.068,Health and Hygiene,115.8,OUT002,1998,Small,Tier 3,Food Mart,1701.48,03/02/2020 6:23:52
NC4394,12.1,No Sugar,0.017,Household,115.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,2688.61,03/02/2020 6:23:52
FD4782,13.49,Regular,0.023,Fruits and Vegetables,115.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,3004.21,03/02/2020 6:23:52
FD4274,9.18,Regular,0.171,Dairy,115.82,OUT002,1998,Small,Tier 3,Food Mart,2030.87,03/02/2020 6:23:52
NC1869,10.76,No Sugar,0.073,Household,115.85,OUT001,1987,High,Tier 2,Supermarket Type1,2388.62,03/02/2020 6:23:52
FD6112,11.55,Low Sugar,0.093,Breads,115.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,2566.12,03/02/2020 6:23:52
NC2809,13.07,No Sugar,0.036,Household,115.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,2909.34,03/02/2020 6:23:52
FD4562,12.16,Regular,0.092,Frozen Foods,115.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,2705.2,03/02/2020 6:23:52
NC1199,13.22,No Sugar,0.157,Household,115.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,2946.39,03/02/2020 6:23:52
FD4758,10.02,Regular,0.026,Frozen Foods,115.99,OUT002,1998,Small,Tier 3,Food Mart,2222.25,03/02/2020 6:23:52
FD6303,10.9,Low Sugar,0.076,Frozen Foods,115.99,OUT001,1987,High,Tier 2,Supermarket Type1,2421.83,03/02/2020 6:23:52
NC145,15.45,No Sugar,0.058,Health and Hygiene,115.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,2152.78,03/02/2020 6:23:52
NC2284,10.09,No Sugar,0.02,Household,116,OUT002,1998,Small,Tier 3,Food Mart,2239.69,03/02/2020 6:23:52
FD8004,9.68,Low Sugar,0.053,Snack Foods,116.01,OUT002,1998,Small,Tier 3,Food Mart,2147.12,03/02/2020 6:23:52
FD639,10.88,Low Sugar,0.115,Snack Foods,116.02,OUT001,1987,High,Tier 2,Supermarket Type1,2418.6,03/02/2020 6:23:52
FD6551,12.42,Regular,0.076,Frozen Foods,116.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,2766.26,03/02/2020 6:23:52
NC8574,10.64,No Sugar,0.117,Health and Hygiene,116.07,OUT001,1987,High,Tier 2,Supermarket Type1,2364.68,03/02/2020 6:23:52
FD5793,8.31,Regular,0.092,Baking Goods,116.09,OUT002,1998,Small,Tier 3,Food Mart,1839.11,03/02/2020 6:23:52
FD3874,9.99,Low Sugar,0.162,Frozen Foods,116.09,OUT002,1998,Small,Tier 3,Food Mart,2218.05,03/02/2020 6:23:52
FD7565,11.72,Low Sugar,0.01,Meat,116.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,2609.82,03/02/2020 6:23:52
FD8735,14.51,Regular,0.068,Frozen Foods,116.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3240.77,03/02/2020 6:23:52
FD1866,6.65,Low Sugar,0.068,Fruits and Vegetables,116.13,OUT002,1998,Small,Tier 3,Food Mart,1464.46,03/02/2020 6:23:52
FD6587,9.75,Low Sugar,0.009,Snack Foods,116.15,OUT002,1998,Small,Tier 3,Food Mart,2165.05,03/02/2020 6:23:52
FD6472,11.97,Low Sugar,0.004,Frozen Foods,116.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,2666.55,03/02/2020 6:23:52
FD1310,12.49,Low Sugar,0.026,Snack Foods,116.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,2784.84,03/02/2020 6:23:52
FD7315,9.36,Low Sugar,0.124,Snack Foods,116.16,OUT002,1998,Small,Tier 3,Food Mart,2078.15,03/02/2020 6:23:52
NC4616,11.47,No Sugar,0.041,Health and Hygiene,116.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,2555.32,03/02/2020 6:23:52
FD6157,11.84,Regular,0.072,Canned,116.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,2638.99,03/02/2020 6:23:52
FD7301,13.87,Low Sugar,0.099,Snack Foods,116.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3097.16,03/02/2020 6:23:52
FD2489,11.72,Regular,0.101,Baking Goods,116.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,2610.53,03/02/2020 6:23:52
FD5596,10.11,Regular,0.012,Canned,116.22,OUT002,1998,Small,Tier 3,Food Mart,2248.62,03/02/2020 6:23:52
DR3877,11.27,Low Sugar,0.123,Hard Drinks,116.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,2509.49,03/02/2020 6:23:52
FD8326,13.87,Low Sugar,0.026,Snack Foods,116.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3096.94,03/02/2020 6:23:52
NC5733,7.73,No Sugar,0.025,Health and Hygiene,116.23,OUT002,1998,Small,Tier 3,Food Mart,1710.09,03/02/2020 6:23:52
FD206,12.03,Low Sugar,0.047,Starchy Foods,116.24,OUT003,1999,Medium,Tier 1,Departmental Store,5853.73,03/02/2020 6:23:52
FD2928,8.27,Regular,0.145,Snack Foods,116.25,OUT002,1998,Small,Tier 3,Food Mart,1833.36,03/02/2020 6:23:52
DR5458,12.75,Low Sugar,0.093,Soft Drinks,116.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,2845.42,03/02/2020 6:23:52
FD2261,11.76,Low Sugar,0.151,Breads,116.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,2622.06,03/02/2020 6:23:52
FD6346,11.28,Regular,0.026,Breakfast,116.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2514.34,03/02/2020 6:23:52
FD846,13.08,Low Sugar,0.049,Meat,116.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2920.22,03/02/2020 6:23:52
DR8549,8.68,Low Sugar,0.111,Hard Drinks,116.3,OUT002,1998,Small,Tier 3,Food Mart,1927.01,03/02/2020 6:23:52
NC5926,14.98,No Sugar,0.086,Health and Hygiene,116.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3352.54,03/02/2020 6:23:52
FD2865,10.69,Regular,0.176,Canned,116.37,OUT001,1987,High,Tier 2,Supermarket Type1,2381.71,03/02/2020 6:23:52
FD3435,11.26,Regular,0.076,Fruits and Vegetables,116.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,2511.48,03/02/2020 6:23:52
FD7955,12.33,Regular,0.044,Fruits and Vegetables,116.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,2752.82,03/02/2020 6:23:52
FD4976,9.42,Low Sugar,0.006,Breakfast,116.4,OUT002,1998,Small,Tier 3,Food Mart,2095.91,03/02/2020 6:23:52
NC5709,10.93,No Sugar,0.052,Household,116.4,OUT001,1987,High,Tier 2,Supermarket Type1,2436.27,03/02/2020 6:23:52
NC5404,11.4,No Sugar,0.126,Others,116.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,2543.72,03/02/2020 6:23:52
FD2541,12.12,Low Sugar,0.081,Breakfast,116.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,2706.89,03/02/2020 6:23:52
FD1094,10.57,Low Sugar,0.065,Frozen Foods,116.43,OUT001,1987,High,Tier 2,Supermarket Type1,2356.2,03/02/2020 6:23:52
FD3931,13.79,Low Sugar,0.025,Baking Goods,116.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3085.43,03/02/2020 6:23:52
FD209,10.84,Low Sugar,0.023,Baking Goods,116.45,OUT001,1987,High,Tier 2,Supermarket Type1,2440.97,03/02/2020 6:23:52
FD4778,8.32,Low Sugar,0.084,Snack Foods,116.5,OUT002,1998,Small,Tier 3,Food Mart,1848.69,03/02/2020 6:23:52
FD3377,10.62,Low Sugar,0.061,Frozen Foods,116.5,OUT001,1987,High,Tier 2,Supermarket Type1,2368.04,03/02/2020 6:23:52
DR5915,8.47,Regular,0.033,Soft Drinks,116.52,OUT002,1998,Small,Tier 3,Food Mart,1882.78,03/02/2020 6:23:52
FD5337,10.93,Low Sugar,0.082,Baking Goods,116.53,OUT001,1987,High,Tier 2,Supermarket Type1,2440.68,03/02/2020 6:23:52
NC7960,11.42,No Sugar,0.031,Health and Hygiene,116.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,2551.6,03/02/2020 6:23:52
NC6817,8.28,No Sugar,0.172,Household,116.59,OUT002,1998,Small,Tier 3,Food Mart,1842.34,03/02/2020 6:23:52
FD3780,9.45,Low Sugar,0.095,Snack Foods,116.59,OUT002,1998,Small,Tier 3,Food Mart,2106.06,03/02/2020 6:23:52
NC6664,11.41,No Sugar,0.028,Others,116.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,2548.46,03/02/2020 6:23:52
FD172,12.01,Low Sugar,0.094,Frozen Foods,116.6,OUT003,1999,Medium,Tier 1,Departmental Store,6275.74,03/02/2020 6:23:52
FD590,10.5,Low Sugar,0.083,Dairy,116.64,OUT003,1999,Medium,Tier 1,Departmental Store,6634.22,03/02/2020 6:23:52
FD6875,9.56,Low Sugar,0.145,Dairy,116.65,OUT002,1998,Small,Tier 3,Food Mart,2133.46,03/02/2020 6:23:52
FD8157,10.38,Low Sugar,0.036,Fruits and Vegetables,116.66,OUT001,1987,High,Tier 2,Supermarket Type1,2317.31,03/02/2020 6:23:52
FD3407,11.36,Regular,0.195,Fruits and Vegetables,116.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,2540.46,03/02/2020 6:23:52
NC3965,13.71,No Sugar,0.176,Health and Hygiene,116.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3071.14,03/02/2020 6:23:52
FD3714,10.69,Low Sugar,0.12,Baking Goods,116.69,OUT001,1987,High,Tier 2,Supermarket Type1,2389.16,03/02/2020 6:23:52
FD4472,13.76,Low Sugar,0.037,Frozen Foods,116.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3082.26,03/02/2020 6:23:52
NC847,13.88,No Sugar,0.023,Health and Hygiene,116.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3110.29,03/02/2020 6:23:52
FD6727,9.29,Low Sugar,0.05,Meat,116.73,OUT002,1998,Small,Tier 3,Food Mart,2073.22,03/02/2020 6:23:52
FD6953,10.71,Low Sugar,0.033,Snack Foods,116.75,OUT001,1987,High,Tier 2,Supermarket Type1,2395.76,03/02/2020 6:23:52
FD8587,10.92,Low Sugar,0.051,Canned,116.75,OUT001,1987,High,Tier 2,Supermarket Type1,2442.72,03/02/2020 6:23:52
FD5424,13.13,Regular,0.095,Snack Foods,116.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,2942.07,03/02/2020 6:23:52
FD6522,12.89,Regular,0.067,Fruits and Vegetables,116.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,2888.83,03/02/2020 6:23:52
NC3419,9.91,No Sugar,0.059,Health and Hygiene,116.83,OUT002,1998,Small,Tier 3,Food Mart,2216.23,03/02/2020 6:23:52
DR4750,10.04,Low Sugar,0.053,Hard Drinks,116.84,OUT002,1998,Small,Tier 3,Food Mart,2244.87,03/02/2020 6:23:52
FD5104,9.7,Low Sugar,0.103,Dairy,116.87,OUT002,1998,Small,Tier 3,Food Mart,2168.22,03/02/2020 6:23:52
NC112,10.92,No Sugar,0.087,Household,116.87,OUT002,1998,Small,Tier 3,Food Mart,2038.64,03/02/2020 6:23:52
FD5381,10.26,Low Sugar,0.038,Fruits and Vegetables,116.88,OUT002,1998,Small,Tier 3,Food Mart,2295.41,03/02/2020 6:23:52
FD3902,9.94,Low Sugar,0.029,Canned,116.89,OUT002,1998,Small,Tier 3,Food Mart,2222.45,03/02/2020 6:23:52
